6.011048555374145508e+00,7.069966583124478632e+01
6.030853033065795898e+00,7.069966583124478632e+01
6.100488662719726562e+00,7.038318017265385151e+01
6.130136728286743164e+00,7.038318017265385151e+01
6.164074659347534180e+00,7.071150097465887541e+01
6.206504344940185547e+00,7.031927039821776759e+01
6.230269193649291992e+00,7.031927039821776759e+01
6.304658174514770508e+00,7.048440545808966817e+01
6.329956769943237305e+00,7.048440545808966817e+01
6.365649700164794922e+00,7.010985797827902388e+01
6.408560514450073242e+00,7.036897800055693608e+01
6.430341482162475586e+00,7.036897800055693608e+01
6.507110357284545898e+00,7.096867167919799613e+01
6.547466516494750977e+00,7.096867167919799613e+01
6.562832593917846680e+00,7.139780005569478760e+01
6.627507925033569336e+00,7.086090225563908973e+01
6.665358781814575195e+00,7.086090225563908973e+01
6.697155714035034180e+00,7.087050960735170690e+01
6.737030506134033203e+00,7.078905597326649968e+01
6.802748441696166992e+00,7.098384851016430730e+01
6.830369949340820312e+00,7.098384851016430730e+01
6.886655807495117188e+00,7.095098858256753260e+01
6.912721633911132812e+00,7.095098858256753260e+01
6.967872142791748047e+00,7.093302701197438864e+01
6.997148036956787109e+00,7.093302701197438864e+01
7.029892206192016602e+00,7.054023948760790574e+01
7.071433067321777344e+00,7.070829852408799354e+01
7.096176862716674805e+00,7.070829852408799354e+01
7.167919397354125977e+00,7.091771094402673725e+01
7.210782051086425781e+00,7.118114731272626727e+01
7.247742414474487305e+00,7.118114731272626727e+01
7.278636455535888672e+00,7.108242829295460297e+01
7.312719583511352539e+00,7.108242829295460297e+01
7.371989488601684570e+00,7.046129211918685087e+01
7.412204980850219727e+00,7.046129211918685087e+01
7.429171800613403320e+00,7.067390698969647644e+01
7.474800109863281250e+00,7.091562238930660556e+01
7.496341228485107422e+00,7.091562238930660556e+01
7.548468589782714844e+00,7.071150097465887541e+01
7.610670566558837891e+00,7.061111111111110006e+01
7.647474765777587891e+00,7.061111111111110006e+01
7.678720712661743164e+00,7.081773879142299677e+01
7.696180582046508789e+00,7.081773879142299677e+01
7.747300863265991211e+00,7.069590643274854358e+01
7.779692411422729492e+00,7.069590643274854358e+01
7.821590423583984375e+00,7.021609579504315946e+01
7.846050262451171875e+00,7.021609579504315946e+01
7.885459423065185547e+00,7.010066833751044157e+01
7.912105321884155273e+00,7.010066833751044157e+01
7.954861164093017578e+00,7.031759955444165655e+01
8.009198427200317383e+00,7.032344750765803099e+01
8.045948266983032227e+00,7.032344750765803099e+01
8.077863693237304688e+00,7.007936507936507553e+01
8.141575098037719727e+00,6.989236981342246224e+01
8.177750110626220703e+00,6.989236981342246224e+01
8.229535102844238281e+00,6.972988025619605423e+01
8.261725187301635742e+00,6.972988025619605423e+01
8.295312166213989258e+00,6.987956001113896320e+01
8.351000785827636719e+00,6.962754107490950162e+01
8.415197849273681641e+00,7.033305485937064816e+01
8.444981575012207031e+00,7.033305485937064816e+01
8.469213962554931641e+00,6.976789195210248806e+01
8.495226621627807617e+00,6.976789195210248806e+01
8.532506227493286133e+00,7.019381787802841188e+01
8.561737537384033203e+00,7.019381787802841188e+01
8.612511396408081055e+00,7.021136173767752098e+01
8.645199537277221680e+00,7.021136173767752098e+01
8.675413608551025391e+00,6.967126148705096966e+01
8.694887638092041016e+00,6.967126148705096966e+01
8.739524602890014648e+00,6.946073517126149000e+01
8.815092325210571289e+00,6.992397660818713234e+01
8.844721078872680664e+00,6.992397660818713234e+01
8.883273601531982422e+00,7.011514898357003744e+01
8.910903930664062500e+00,7.011514898357003744e+01
8.930933713912963867e+00,6.961487050960735701e+01
8.961080074310302734e+00,6.961487050960735701e+01
9.013531684875488281e+00,6.943525480367584635e+01
9.045106410980224609e+00,6.943525480367584635e+01
9.083320140838623047e+00,6.967042606516291414e+01
9.127709388732910156e+00,6.967042606516291414e+01
9.144280433654785156e+00,6.986243386243386055e+01
9.228197574615478516e+00,6.990002784739625952e+01
9.260344266891479492e+00,6.990002784739625952e+01
9.295674324035644531e+00,6.942244500139237573e+01
9.344746589660644531e+00,7.012670565302143189e+01
9.377769231796264648e+00,7.012670565302143189e+01
9.409686088562011719e+00,7.042314118629907682e+01
9.444260597229003906e+00,7.042314118629907682e+01
9.490459918975830078e+00,7.003550543024228148e+01
9.527816534042358398e+00,7.003550543024228148e+01
9.561006784439086914e+00,6.992550821498188895e+01
9.607825756072998047e+00,7.017153996101365010e+01
9.629010915756225586e+00,7.017153996101365010e+01
9.672073364257812500e+00,6.976051239209134280e+01
9.694182395935058594e+00,6.976051239209134280e+01
9.736117839813232422e+00,7.007031467557783344e+01
9.760902643203735352e+00,7.007031467557783344e+01
9.802024126052856445e+00,7.020829852408799354e+01
9.827157258987426758e+00,7.020829852408799354e+01
9.899649620056152344e+00,7.011125034809244028e+01
9.926522493362426758e+00,7.011125034809244028e+01
9.960679292678833008e+00,7.003077137287664300e+01
1.001156425476074219e+01,7.018351434140907941e+01
1.004370760917663574e+01,7.018351434140907941e+01
1.008608531951904297e+01,6.977819548872180633e+01
1.011043143272399902e+01,6.977819548872180633e+01
1.014252424240112305e+01,7.013436368699525758e+01
1.016033411026000977e+01,7.013436368699525758e+01
1.019422721862792969e+01,6.994736842105264429e+01
1.020996356010437012e+01,6.994736842105264429e+01
1.025701165199279785e+01,6.985797827903091672e+01
1.027667140960693359e+01,6.985797827903091672e+01
1.035024762153625488e+01,6.989626844890003099e+01
1.037684988975524902e+01,6.989626844890003099e+01
1.041130805015563965e+01,6.947034252297409296e+01
1.044328737258911133e+01,6.947034252297409296e+01
1.048449349403381348e+01,6.980228348649400516e+01
1.050924444198608398e+01,6.980228348649400516e+01
1.053463959693908691e+01,6.959885825675299031e+01
1.055980086326599121e+01,6.959885825675299031e+01
1.059024858474731445e+01,6.995210247841826856e+01
1.060950064659118652e+01,6.995210247841826856e+01
1.065735435485839844e+01,6.973252575884154680e+01
1.069387245178222656e+01,6.973252575884154680e+01
1.075938987731933594e+01,6.996867167919799613e+01
1.079217314720153809e+01,6.996867167919799613e+01
1.082531261444091797e+01,6.977039821776664041e+01
1.087517213821411133e+01,6.995850737956000387e+01
1.090995597839355469e+01,6.995850737956000387e+01
1.094149351119995117e+01,6.952032859927597030e+01
1.097619843482971191e+01,6.952032859927597030e+01
1.101349949836730957e+01,6.953564466722362170e+01
1.104178500175476074e+01,6.953564466722362170e+01
1.106779885292053223e+01,6.927276524644946676e+01
1.109251809120178223e+01,6.927276524644946676e+01
1.111992049217224121e+01,6.963756613756613945e+01
1.114196062088012695e+01,6.963756613756613945e+01
1.121999907493591309e+01,6.934878863826232021e+01
1.124245786666870117e+01,6.934878863826232021e+01
1.127444815635681152e+01,6.993622946254525630e+01
1.129217267036437988e+01,6.993622946254525630e+01
1.132860231399536133e+01,6.987510442773600516e+01
1.135902714729309082e+01,6.987510442773600516e+01
1.141753649711608887e+01,6.959565580618212266e+01
1.144155406951904297e+01,6.959565580618212266e+01
1.147416567802429199e+01,6.943274853801169400e+01
1.152238917350769043e+01,6.941882483987747321e+01
1.155863976478576660e+01,6.941882483987747321e+01
1.162309575080871582e+01,6.980910609857978955e+01
1.165838360786437988e+01,6.980910609857978955e+01
1.169251060485839844e+01,6.944527986633249839e+01
1.173901987075805664e+01,6.929100529100527694e+01
1.177619576454162598e+01,6.929100529100527694e+01
1.180875873565673828e+01,6.881759955444165655e+01
1.184082412719726562e+01,6.881759955444165655e+01
1.185993957519531250e+01,6.887607908660540090e+01
1.187513446807861328e+01,6.887607908660540090e+01
1.194316911697387695e+01,6.910707323865217688e+01
1.197541046142578125e+01,6.910707323865217688e+01
1.200842285156250000e+01,6.886229462545252034e+01
1.209063005447387695e+01,6.851545530492899161e+01
1.210839653015136719e+01,6.851545530492899161e+01
1.214287352561950684e+01,6.899262043998885474e+01
1.217618989944458008e+01,6.899262043998885474e+01
1.220720410346984863e+01,6.886326928432191607e+01
